1. 1.pngresized.png,315.0635,437.70013,302.321,438.76437,300.92905,441.08533,294.41522,422.6404,293.25833,427.67535,304.94397,383.5766,303.71735,382.7377,256.0549,468.30603,257.3617,447.7778,188.66591,535.83246,202.79446,500.5535,458.4201,257.48334,450.80545,264.2208,539.65717,378.67538,523.7449,379.2712,606.2673,487.25903,592.74445,474.9923
1. 5-benefits-of-downward-facing-dog-pose.pngresized.png,259.08224,370.43283,252.7154,370.9455,245.3487,374.3962,254.02734,357.937,240.53725,364.27487,275.54663,323.2907,244.24731,315.15656,221.68846,394.27396,196.26082,378.87244,161.30338,451.0263,137.96037,421.41473,413.4133,193.15646,391.3032,190.00208,471.05447,289.95694,453.0939,287.72733,529.8932,389.18542,509.44394,379.56714
10. screen-shot-2017-09-15-at-17.00.06-1024x585.pngresized.png,395.35516,493.11118,409.58368,495.75882,407.69293,494.54895,421.39178,484.02383,417.95013,481.7965,408.26364,441.8573,413.8589,442.60425,451.04083,499.06143,446.4251,508.02985,508.21655,543.18854,505.35086,567.48474,286.77722,340.22522,292.9836,311.21375,216.33362,423.48868,219.57999,211.00212,146.59334,521.3914,156.49324,93.51078
11. yoga_anatomy_using_muscle_awareness_to_lower_your_heels_in_downward_facing_dog_pose.pngresized.png,116.56465,111.097,112.00367,107.52873,118.70821,105.64233,110.77383,108.10227,123.43829,104.79157,106.489784,127.99345,144.25699,116.50726,81.04047,172.98563,138.16222,155.41197,61.80916,203.506,127.89696,192.00343,164.51073,183.81328,184.12721,174.10063,188.20854,227.09676,213.13628,216.99979,222.29877,258.4034,234.88327,251.53685
12. downward-facing-dog-pose.pngresized.png,431.15247,432.67487,448.56702,436.48782,449.5708,438.72495,461.6881,420.4488,465.32794,423.55588,461.80295,355.9049,458.01437,372.41302,508.92227,432.85114,498.1681,456.22543,566.7811,489.75,571.8463,521.236,263.79233,212.80034,253.22194,212.35393,159.27971,335.09842,146.16165,355.42807,68.50872,420.9981,21.988478,472.73703
13. downward-facing-dog-800x490.pngresized.png,334.4115,511.8455,314.9833,514.7566,315.03134,512.9327,300.94748,494.40256,304.31583,492.0824,313.3864,442.50336,324.52563,431.6723,237.1181,538.57306,250.97253,512.9993,128.59587,602.268,165.60846,579.3273,521.42194,249.01595,515.4512,252.31154,641.44354,427.69113,621.78284,425.42914,746.1011,587.96967,724.7528,570.1631
14. downward-dog-pose-as-done-by-a-dog.pngresized.png,220.86327,337.70572,211.6633,340.4692,211.68265,339.81564,203.21968,328.90665,205.45143,328.14246,201.42519,291.02814,210.86948,291.79034,133.00528,336.58267,141.8237,330.80728,66.84777,364.56906,81.749825,360.3128,288.1375,166.5676,292.64886,172.74371,378.89047,239.17413,379.03687,246.73206,458.85315,316.29556,457.48187,315.92535
14. untitled_design_33.pngresized.png,426.03406,432.10028,443.36847,440.51675,446.24097,439.80588,456.05527,427.6629,463.81464,425.95074,471.25574,372.02402,464.95844,386.17227,517.3842,445.9045,521.36224,472.34872,575.3545,496.55746,601.2049,546.63513,292.0942,212.97533,281.73132,218.76437,210.85869,359.87772,220.7755,365.26303,145.52142,473.15366,129.84146,488.68567
16. one-leg-downward-facing-dog-yoga-pose.pngresized.png,562.8402,621.67084,575.95233,620.5691,575.81104,622.1346,582.4715,606.23334,581.6603,609.2026,551.61176,567.1107,578.5982,565.65674,603.31885,629.5974,627.2457,635.7263,670.32654,680.4562,696.1877,705.49286,402.032,453.8935,413.22653,415.16153,300.0428,562.6428,300.52457,307.71915,196.72488,644.79504,197.69041,201.35878
17. screen_shot_2014-03-20_at_2.05.15_pm.pngresized.png,219.84424,228.48279,226.9933,233.03317,228.00421,232.86508,233.02708,227.9051,236.12283,226.98727,232.73228,200.73756,238.57658,203.81259,258.61972,231.95114,266.15836,243.54874,303.4665,255.02841,315.32455,267.8033,161.20499,125.32803,160.06012,123.0698,128.50098,199.34534,129.71559,204.33437,92.494545,260.71896,84.75594,272.4764
18. screenshot_20180504-085613-450x800.pngresized.png,238.01599,433.79764,232.7236,431.4068,228.08034,428.5569,232.43367,418.80997,222.66647,413.80652,252.11664,392.11307,228.77286,376.89175,208.36359,440.21973,187.83255,417.41074,156.35323,467.18277,159.51517,453.64175,309.44556,288.05066,297.0532,258.19366,366.59766,367.71655,309.6082,168.80605,418.41437,436.78622,304.0739,97.79306
19. 1-adho-mukha-svanasana.pngresized.png,344.701,363.4692,359.07883,372.35034,361.51907,372.80212,370.59344,362.9631,377.11115,364.0663,380.28067,315.59726,370.74658,331.71066,416.08185,381.72803,411.3244,417.15018,461.95068,432.90567,477.31274,481.56287,221.7188,172.46178,207.74144,179.19452,159.07138,314.85306,157.84541,322.53943,105.273926,425.7292,87.41883,452.26227
2. screen-shot-2017-09-15-at-17.00.06-1024x585.pngresized.png,362.77713,466.66028,376.3546,470.25406,374.23737,468.7427,387.29736,459.29614,383.93286,456.08975,374.0891,416.18347,382.03146,414.87192,414.1885,474.49966,413.09558,483.8451,470.9586,519.1652,468.03976,548.4835,253.69342,314.53296,261.76218,282.7089,177.0174,404.7126,186.02727,168.8801,94.18764,488.5838,124.06628,46.381996
21. adho-mukha-svanasana.pngresized.png,351.73538,386.01193,362.21777,386.07166,362.96973,387.70502,366.67386,365.16638,366.7185,368.75452,351.26874,309.2643,346.9019,322.37952,414.10382,390.0641,414.93216,400.92853,495.79596,452.54095,497.04117,475.51505,205.726,158.46802,195.77824,152.02884,130.03687,306.20477,130.05385,306.44345,48.578506,450.62396,53.61117,457.31378
22. photo-17-05-2015-18-28-30.pngresized.png,318.13837,472.17944,305.35394,479.00415,307.18753,476.3565,290.09912,469.38837,295.3482,465.05582,284.71176,430.34485,300.60065,429.6594,258.5373,495.41287,267.4206,485.89014,208.64627,546.70953,229.74866,537.248,405.14877,318.05374,409.23907,323.552,464.92072,433.80887,459.29013,438.97903,528.97406,532.3615,514.2179,523.9814
23. george7.pngresized.png,198.45871,216.75818,206.26752,218.31366,194.27776,217.83784,212.10432,203.21112,187.04637,204.35721,228.65236,170.01576,161.19017,160.5271,249.72585,231.10214,154.5716,231.27188,284.02838,292.5994,187.39066,301.73117,165.6605,58.740486,126.56073,53.966415,151.14903,152.47195,102.783585,147.02371,127.60851,222.46925,85.32367,221.84909
24. dsc_1007-resized-600.jpgresized.png,337.05872,462.7002,348.5693,472.0115,354.99277,469.84412,358.6893,461.64328,371.58322,457.34695,358.44073,405.98557,373.41412,414.1604,401.70743,457.07602,429.38483,488.86456,469.09714,498.69226,517.47656,536.769,241.81926,251.78926,239.23116,245.49481,169.49466,398.1045,167.7079,404.8257,92.025536,507.0344,70.17259,534.758
25. 11.pngresized.png,269.7436,304.9762,280.17993,303.56348,280.96967,302.26968,283.6963,293.03525,285.65652,289.99408,264.1935,266.78958,271.48996,264.37143,302.4368,301.27234,305.0041,305.83817,343.97156,317.20648,355.06583,333.75876,174.58385,193.05576,176.61392,186.2526,118.30736,252.34508,116.2489,255.72203,64.626465,300.04297,51.227505,317.3926
28. screen-shot-2017-10-30-at-2.24.06-pm.pngresized.png,559.2382,598.17224,575.25055,602.7766,577.9406,602.0198,582.69293,585.6477,588.6588,583.83923,580.3212,529.6768,584.12384,536.20294,638.36554,597.9111,650.2706,614.8682,704.0822,646.72,735.7465,683.8141,421.4983,366.71582,416.22748,366.133,322.25858,498.3634,318.9996,505.8972,236.25487,607.3878,220.34445,635.9106
29. adho-mukha-svanasana.pngresized.png,296.87195,404.76242,284.36023,409.9771,286.00363,410.82346,270.3546,398.07678,275.16525,400.6988,265.3563,353.47363,290.60748,361.8833,207.11281,421.09552,225.3479,415.20377,143.48463,469.87283,166.49452,463.90265,364.56967,220.78688,376.48517,237.49464,459.40958,335.05838,456.8288,348.45316,543.1405,445.78357,545.48285,451.23056
3. downward-facing-dog-pose-567x567.pngresized.png,222.62735,336.53052,208.57909,333.17374,210.1546,333.1348,203.21931,313.89026,207.52106,315.06696,226.17014,277.14243,235.71135,283.42746,171.86473,337.71426,180.3026,326.92325,100.832,390.80176,123.420456,357.47543,355.6127,185.30269,355.82593,196.89207,426.2784,291.14606,420.04987,299.1399,495.4959,374.2146,483.26987,378.00443
32. 1473984207.pngresized.png,225.07076,246.55873,234.46175,251.16292,234.48254,251.48538,245.581,245.15393,246.8762,245.2324,257.1714,214.36664,253.91791,222.92769,283.4805,263.9051,281.08316,275.29147,315.1831,301.84238,318.39426,314.62387,161.90201,129.73721,154.93336,128.95284,116.02673,211.8683,112.965515,221.3074,66.323586,270.30225,48.670296,294.04654
32. down_dog_orthocarolina_winston.pngresized.png,183.65002,300.66217,172.68576,304.5768,172.37715,302.82184,161.61446,294.0381,163.15378,291.13116,158.11035,258.8035,170.14848,254.80513,116.89457,323.36563,129.89734,301.06714,55.14194,374.58517,85.528755,340.50888,282.05392,134.15677,282.87866,138.91644,356.5113,239.07948,353.492,240.03577,445.3966,329.9934,433.25043,319.0889
33. screenshot_2015-02-10-12-04-46.pngresized.png,265.22107,297.06198,271.74374,299.52914,263.96436,300.4782,276.6516,289.7346,261.1275,293.62988,294.55594,259.54123,240.8633,267.7569,325.8693,307.1452,252.34167,325.12524,358.89056,345.1417,301.84604,363.81088,209.87437,184.4829,178.26962,188.23654,204.30568,266.3332,166.2007,279.3346,185.82277,332.02823,143.71956,351.23157
35. 068155f5a8d0310c34a6ed06cb089294.pngresized.png,246.6416,323.81354,255.8297,332.20267,258.39453,333.5174,266.95148,324.99036,272.54514,326.89014,259.9487,280.601,286.26425,286.15936,305.1263,333.89227,336.08865,349.47864,388.54956,371.60614,415.48422,393.1026,178.44485,154.22305,185.31769,146.88098,117.41634,251.00064,106.68713,263.2318,40.06263,357.7629,19.129667,381.6742
36. downward-facing-dog-800x490.pngresized.png,334.4115,511.8455,314.9833,514.7566,315.03134,512.9327,300.94748,494.40256,304.31583,492.0824,313.3864,442.50336,324.52563,431.6723,237.1181,538.57306,250.97253,512.9993,128.59587,602.268,165.60846,579.3273,521.42194,249.01595,515.4512,252.31154,641.44354,427.69113,621.78284,425.42914,746.1011,587.96967,724.7528,570.1631
39. screen-shot-2019-01-02-at-5.02.56-pm.pngresized.png,177.26878,244.56433,171.61209,249.52777,170.586,249.44113,161.4232,243.69559,160.32999,243.64694,147.5966,214.40605,151.67943,216.87468,111.798836,259.23672,111.99088,256.47253,67.52671,301.46103,77.311066,295.83463,217.99153,119.08526,217.5883,126.96994,265.0363,197.19997,259.42422,206.58205,309.60162,279.40182,300.1564,275.89355
39. untitled10.pngresized.png,590.6449,559.61835,610.92255,553.52563,609.28375,551.20355,614.5548,531.35114,611.7702,526.2757,560.51245,474.47806,570.3335,485.04007,642.04584,592.5629,654.22577,601.79517,736.23895,661.2131,774.2572,679.5988,305.7618,305.3981,302.00302,294.85626,214.88731,494.58047,216.47084,503.40283,71.139244,614.8785,50.162617,645.96735
4. adho-mukha-svanasana-downward-dog-pose.pngresized.png,259.12372,340.62445,246.92949,348.2289,249.33049,347.26968,230.7767,338.71228,236.67548,337.39563,220.00908,293.39774,236.47244,293.56287,171.53058,350.72742,178.35033,339.72922,108.244736,397.22485,123.19225,382.1952,317.4243,157.50778,322.6659,165.65833,389.3122,272.25717,385.55576,278.1977,463.07687,380.21158,455.3827,374.81833
4. downward-facing-dog.pngresized.png,203.99059,348.07703,190.38368,345.7819,189.69379,347.9895,185.70874,326.80038,186.48631,332.23785,208.01945,290.3746,209.14806,289.969,157.18172,373.18564,157.19939,356.34302,86.41534,439.61127,97.9563,410.62183,378.13367,166.02342,369.95914,173.0751,464.05276,296.2048,443.41098,296.45035,540.7713,413.99197,512.94104,393.25305
42. img_1199.pngresized.png,325.431,430.0191,336.6652,437.83472,338.40317,437.7569,348.47,428.246,352.73145,428.22665,360.81168,373.39038,358.8278,388.72247,424.60495,413.74155,424.96634,441.5351,504.7347,445.21088,514.85034,481.01205,238.86931,231.63075,230.88765,234.58403,178.30525,339.3447,164.43056,357.09113,122.47925,435.26828,96.3776,466.44333
43. down_dog.pngresized.png,276.87714,321.41257,287.95538,323.63837,288.80768,322.63828,294.37234,311.86752,296.21033,309.75305,285.6808,270.8727,291.52722,277.63864,333.3862,326.32657,340.6952,337.7034,385.44397,362.00653,403.86243,385.69748,188.87437,154.11684,186.82425,151.7036,128.63857,255.3061,128.12628,260.9223,66.444595,344.4829,57.44,363.6093
43. downward-facing-dog-reboot-1.pngresized.png,121.58841,260.79492,112.076546,264.8445,112.90639,264.4515,102.53114,257.1199,105.38807,257.17444,102.98393,228.70248,107.39239,228.28728,82.2579,280.14072,79.44368,263.02017,37.749367,312.85666,43.47757,292.8865,221.86606,142.18456,218.55261,147.57455,288.00458,215.49113,281.36185,217.9084,357.24667,279.00003,345.0198,276.30075
45. 3_alignment_instructions_to_reconsider.pngresized.png,294.28226,474.7304,275.86075,472.58817,276.96597,476.28293,265.12628,446.51584,269.33047,454.75146,281.95895,383.78043,301.897,393.64944,203.85927,464.57547,233.93098,466.63626,97.83172,540.4908,164.74327,535.422,464.89478,203.09546,468.74054,220.743,590.2382,351.866,578.54865,361.2207,703.18,495.71945,686.005,481.69592
46. yoga7b-754x394.pngresized.png,197.45612,392.5128,193.89267,396.13904,194.00876,392.10367,193.19656,398.77823,193.86938,390.78812,205.45236,400.33878,208.49939,383.63483,228.31578,424.21762,238.07483,412.47098,211.91891,426.53625,254.50838,433.11383,274.01065,384.9361,269.82147,374.78586,254.0013,429.1225,239.6605,408.31335,263.20367,435.1741,265.13815,420.3472
47. downward-facing-dog-520x400.pngresized.png,241.24783,248.49474,248.50839,245.9933,247.44151,246.93585,249.42747,236.81404,247.99843,237.86526,231.52081,214.01442,234.77588,218.80858,260.91727,256.37476,264.45242,256.55057,288.76343,281.35376,300.87967,285.88644,151.3513,150.74933,149.75584,148.25403,109.55838,215.9321,109.58726,219.7452,59.697887,267.6536,48.697186,281.0152
47. downward-facing-dog.pngresized.png,273.88538,256.63208,282.0646,252.8972,280.92816,253.29022,282.844,240.93307,280.7461,241.42831,262.7872,214.67911,263.29578,222.436,294.74075,264.0577,299.47516,273.19366,331.3082,293.1477,346.58273,311.3741,164.77853,140.80357,161.1355,137.18001,114.3668,217.73047,112.10263,219.91048,58.15167,279.24393,45.528954,292.4118
49. adho-mukha-svanasana-768x429.pngresized.png,214.4358,231.29155,222.3595,229.58162,221.34561,230.13486,223.20917,218.45068,221.52591,219.59958,205.35756,190.88095,203.5395,198.03462,232.40971,234.23172,230.97852,241.39052,267.5788,261.4824,268.48477,274.60727,134.30411,111.36159,129.04564,111.83992,98.55596,192.02213,95.39927,196.4064,51.788666,257.00327,45.052525,266.89072
51. screenshot_20180409-154224.pngresized.png,224.0066,327.678,214.31932,328.41278,212.42711,329.89444,209.34204,315.90552,207.2354,319.06412,217.22871,288.57578,209.53952,281.34506,169.18825,348.9678,171.8668,331.57388,110.60054,396.9454,123.60472,366.3079,336.65717,174.00966,326.08392,173.35652,391.49805,276.22913,378.28894,273.3509,474.94528,350.8631,449.68152,332.72476
54. bc56388aad161f17b93f5fb21faeddca.pngresized.png,218.23465,359.47208,212.97388,360.42,210.21399,359.77185,209.34947,353.44357,204.18237,352.33154,212.53712,332.13007,207.97403,325.34668,179.77768,359.2167,184.01381,351.22116,143.51169,379.76437,160.21153,371.35776,266.40576,262.87213,264.65833,245.67873,306.66495,318.97345,304.70718,183.02507,338.19174,357.17108,318.9043,120.97059
55. screen+shot+2017-12-13+at+9.12.42+am.pngresized.png,236.7909,269.82944,245.57764,268.8603,245.92451,268.17294,248.32317,258.4523,249.0403,257.17722,235.57088,231.39874,237.65616,235.26204,269.4922,268.7735,272.08664,275.101,307.4583,291.01978,313.54797,309.18463,157.93118,149.84543,155.73853,147.77176,113.01224,219.92847,113.652466,221.13762,66.67256,279.79263,62.934395,287.38727
56. dd2.pngresized.png,396.8317,447.98065,412.6768,452.4532,414.0888,450.50577,423.0268,437.71494,425.42892,434.44492,412.48325,381.6156,411.06525,392.86044,470.38333,452.05826,471.63235,468.57483,539.18787,497.11176,556.2614,533.1542,287.27365,218.53085,280.6194,213.99815,210.40646,353.23676,209.95753,359.2675,112.84519,465.42368,109.23294,472.3323
59. 1511793208433233.pngresized.png,369.94516,428.2543,376.5321,434.58948,384.12155,431.2862,379.25,424.89105,393.23557,418.59842,365.51816,373.60715,385.18808,377.74005,394.5504,419.40387,429.594,440.6153,448.1526,448.68933,471.81885,457.60944,242.10414,254.15279,242.23338,243.61676,189.99507,369.71576,189.90591,383.05746,91.6266,424.9507,75.02512,450.53464
60. adho-mukha-svanasana-downward-dog.pngresized.png,385.0821,369.66537,405.93588,366.39667,398.9649,365.82364,418.3081,345.0341,404.74075,344.40143,401.69116,288.8507,379.57333,309.13678,449.3552,371.43646,432.73343,403.42804,515.5734,427.15088,518.0811,460.11636,203.35727,178.00201,185.58716,176.68843,135.37354,308.3019,122.26659,323.2903,66.552505,405.16275,34.398113,430.19916
62. dog-base.pngresized.png,144.51929,173.30603,153.3684,174.94756,144.36363,176.33969,160.56508,165.31673,142.24501,169.94385,173.38374,140.22092,125.90107,147.72827,197.78738,184.57623,132.59665,205.39813,227.06093,215.6314,171.59538,249.96167,102.51351,63.863983,75.75644,67.14332,105.53368,131.60919,71.90591,141.05075,92.94688,180.08733,62.132225,192.52048
63. downward-facing-dog-yoga-pose-2.pngresized.png,283.18933,495.59116,262.01886,498.24933,261.42505,497.66,248.44022,473.83414,250.36739,475.1385,268.68338,405.39066,287.4325,416.18552,197.06836,530.8985,214.06601,515.5906,99.50476,628.8462,135.73273,612.3885,526.0231,204.90909,520.40875,228.66519,635.3377,397.10394,608.98535,412.56992,741.9775,587.96375,710.94104,559.2339
67. downward-facing-dog-adho-mukha-svanasana.pngresized.png,200.81519,338.748,187.77847,334.01816,188.09912,333.2852,183.05713,314.1791,185.9259,314.20224,201.64436,279.40656,214.80159,277.79434,143.85606,350.1687,160.84242,335.66815,74.46126,404.3622,105.55867,380.50766,341.4673,142.80325,340.2936,150.15512,410.1411,260.67358,401.19733,269.02136,474.26587,372.26917,465.09238,363.446
68. 1*c9pnvdemkeprdlicwzowoa.pngresized.png,208.91615,228.94804,218.13293,230.83165,217.19208,230.74985,225.87794,222.91153,224.42722,222.72993,227.96465,193.0737,223.25992,202.28517,255.15993,230.76422,251.24113,241.36087,289.41022,255.14862,289.72498,274.47253,142.71709,115.060356,137.43228,115.99125,99.64221,185.61899,101.69915,190.27124,56.84809,244.50674,53.15289,252.75276
7. 23-downward-facing-dog.pngresized.png,576.9562,551.8859,590.0528,546.9214,590.60394,546.39856,588.2293,527.088,590.4781,526.3173,562.02966,490.24734,558.1864,495.61578,630.35364,553.2091,626.41724,561.7119,701.11725,578.76715,717.6973,614.0484,419.14566,365.7671,416.22552,365.56598,299.2619,469.06693,291.11823,470.80643,187.75981,562.48334,177.53325,578.82556
7. downward-facing-dog-yoga-pose-adjustment-adho-mukha-svanasana.pngresized.png,201.34483,292.40152,206.3759,296.7921,209.57214,296.22687,213.17795,291.62726,219.56021,290.4807,215.1009,263.9108,227.29433,266.2874,238.73064,291.81293,259.34622,299.90714,278.21292,310.40073,308.47894,319.62982,163.36739,188.73567,165.39554,183.8684,126.722725,251.4019,127.69197,254.94264,83.563705,311.65323,82.66295,318.63007
72. 5%20-%20downward%20dog_shutterstock_ss.pngresized.png,256.42416,399.64957,242.91971,406.25937,241.3627,406.17862,226.75012,393.40128,226.19237,394.24097,218.52731,343.02863,225.64554,346.60925,167.19252,425.58234,175.95198,412.03885,95.35854,486.85873,119.76237,466.8425,370.3298,193.90369,367.3632,202.75256,456.54163,313.59348,450.88483,325.99835,524.2047,425.3053,524.79254,425.65222
72. ff-4.pngresized.png,287.80728,411.94336,272.91614,416.4099,273.65753,414.12833,258.58774,401.58444,262.74622,398.76044,259.99655,354.078,272.76447,353.29507,209.68703,430.80963,216.94247,415.60724,134.8554,484.39276,154.90874,467.1358,410.73862,204.62352,410.30072,212.60732,499.7974,333.20935,491.48883,340.7226,584.07245,441.47394,572.48224,437.56912
73. d0c097f5131a546a004be3f0045aa074.pngresized.png,315.29968,521.5741,292.9825,528.38995,294.28046,527.4724,274.4997,505.6788,279.87604,505.35754,283.55927,427.18286,313.09744,432.3246,203.46056,547.996,214.39304,525.9545,95.425804,631.43915,120.52994,611.24567,475.95245,193.40414,484.542,212.5764,603.4127,374.77444,599.72327,394.27905,714.6991,556.2551,716.98016,552.6343
76. tri-pada-adho-mukha-svanasana1.pngresized.png,502.0408,458.10318,515.0876,461.6214,512.81866,458.66803,517.3729,455.01053,514.8153,448.1462,471.4865,417.54245,489.3712,412.8719,504.07172,492.5278,518.70557,506.11093,556.8542,534.69763,580.8997,566.6115,325.4547,326.1209,327.28235,296.42657,264.27875,427.50125,194.63132,227.93422,190.4495,519.6677,86.25711,152.90105
8. benefits-of-downward-dog_orig.pngresized.png,278.391,286.8877,276.71436,291.8497,277.7896,290.19955,281.14148,287.86227,284.32635,283.7684,306.7701,266.71658,307.26785,262.24084,360.94077,311.2489,345.39606,309.6993,384.99664,343.26535,377.62747,341.14954,243.57475,180.10703,241.4815,181.65746,147.91429,188.53122,162.64993,190.26506,129.27794,283.07742,127.76846,269.12503
80. down-dog-in-stowe-vt-blog-1.pngresized.png,122.965866,226.37021,119.03806,225.48384,117.82009,225.68907,118.040054,219.73666,116.50028,220.50092,125.96048,208.95264,124.20141,205.40968,110.20914,237.92668,107.23559,230.1654,84.33526,258.88165,89.41102,249.86192,181.95245,157.37332,179.33072,156.6328,216.09192,203.78734,211.39793,200.63242,251.03197,242.31447,243.10599,235.86705
81. untitled1.pngresized.png,192.53252,235.38376,201.76604,238.90878,202.05756,237.48793,209.63507,231.51768,210.64928,228.65988,212.50713,200.20963,210.65279,205.42932,241.80986,234.28384,246.45456,244.67747,281.75568,256.9944,295.88562,277.97067,139.57516,111.66092,135.71696,110.65348,88.20545,183.13736,91.832085,186.62325,36.953297,246.29863,35.713078,251.63596
85. adhomukhasavanasana-buildup.pngresized.png,172.68858,290.62265,165.44331,294.54828,163.53102,295.0836,158.50536,287.4333,156.34872,288.7738,158.10635,259.336,159.06502,259.37152,123.125595,319.4694,118.923935,302.73758,73.65755,362.01074,78.28365,340.69843,272.8392,168.04059,268.36624,174.4133,337.1484,259.98,327.2911,259.8954,419.71014,326.3806,399.34604,316.54956
88. adho-mukha-svanasana-pies-z-glowacca8-w-dol-840x400.pngresized.png,259.64365,351.9526,248.55829,357.89255,247.80424,357.30505,234.45221,346.67584,234.92719,346.4057,226.59769,303.26932,234.01566,304.37598,188.12712,378.20108,193.41025,367.62253,130.5129,446.86984,150.4948,425.5922,349.10782,153.07454,346.17178,161.61671,424.70602,283.11615,410.81662,287.42844,496.81927,406.1152,479.05475,391.4936
89. downward-facing-dog-yoga-pose.pngresized.png,482.1623,528.3421,497.52112,528.6604,498.90927,529.25214,500.62228,505.18536,503.8147,506.937,476.7511,436.10956,470.14188,456.11353,553.3922,528.49615,540.22034,546.8292,641.2302,588.9611,633.0417,621.62305,328.62946,250.10979,317.64688,253.94507,248.7659,430.0878,256.0741,432.13596,151.46916,571.7943,155.07281,573.38257
91. screen-shot-2016-04-11-at-2.41.39-pm.pngresized.png,178.04565,251.8546,180.49776,261.79626,163.83018,262.03687,188.68163,252.5312,156.34187,254.60602,229.66779,202.89713,152.18187,189.62085,222.44325,309.2258,100.18796,274.2787,202.41647,393.7668,52.643894,363.73764,302.1656,66.234116,253.45341,65.83962,335.8353,195.0702,250.55515,175.77382,380.33713,306.44363,272.6304,255.02866
92. down-dog.pngresized.png,159.98558,233.82037,164.52911,241.58441,151.52272,239.64166,169.1712,235.49852,144.86472,232.59454,187.99425,194.64113,132.43732,187.49008,192.8264,236.2441,102.9208,236.53725,164.9078,279.09354,63.128967,290.66742,224.49101,87.916245,189.81947,89.06063,271.09598,170.46063,203.61255,170.37828,313.39944,238.96156,224.14693,221.25198
94. dog.pngresized.png,417.0775,521.8976,409.67004,536.3431,399.43613,541.152,391.59482,525.48193,374.49817,534.94916,364.69086,454.38602,326.0341,455.07373,266.78433,543.398,238.20988,535.60175,144.69614,618.12134,133.18213,610.63837,492.4897,180.08197,464.47968,178.97652,606.4671,382.3765,583.56793,391.76984,733.8189,572.2612,707.95856,568.9048
95. downward-facing-dog-pose.pngresized.png,541.7927,557.9738,563.2263,566.594,564.10333,566.2883,580.76013,550.2421,583.88226,550.1507,588.59924,465.93347,572.9397,503.8967,661.57916,578.33545,654.25525,611.63367,754.4502,646.62994,771.52924,700.89014,328.82608,239.44016,312.56284,245.0114,214.76758,441.59488,231.45078,446.10498,94.95941,588.11237,92.32108,594.3919
95. screen-shot-2018-06-03-at-10-46-24-pm.pngresized.png,285.90646,261.0804,289.04617,261.56424,292.92023,263.55145,290.87256,255.58664,299.1947,257.9758,276.24786,232.30125,306.7701,243.24495,289.58725,249.95108,329.74164,276.49402,317.1216,264.73233,357.9316,296.87967,223.5923,179.36304,234.77666,179.0553,186.37048,244.41296,191.41585,247.1504,132.36932,301.0252,145.54305,306.88638
